9,Vaibhavwadi Rd,1,09:39 PM,10:12 PM,33 Mins,09:40 PM,10:13 PM,33 Mins, 202 Kms,10112
10,Rajapur Road,1,09:53 PM,10:29 PM,36 Mins,09:54 PM,10:30 PM,36 Mins, 225 Kms,10112
11,Vilavade,1,10:10 PM,10:46 PM,36 Mins,10:11 PM,10:47 PM,36 Mins, 248 Kms,10112
12,Ratnagiri,1,11:00 PM,11:43 PM,43 Mins,11:05 PM,11:48 PM,43 Mins, 314 Kms,10112
13,Sangmeshwar,2,11:47 PM,12:25 AM,38 Mins,11:48 PM,12:26 AM,38 Mins, 361 Kms,10112
14,Chiplun,2,12:31 AM,01:06 AM,35 Mins,12:32 AM,01:16 AM,44 Mins, 420 Kms,10112
15,Khed,2,01:01 AM,01:51 AM,50 Mins,01:02 AM,01:56 AM,54 Mins, 462 Kms,10112
16,Mangaon,2,02:12 AM,02:38 AM,26 Mins,02:14 AM,02:38 AM,24 Mins, 557 Kms,10112
17,Panvel,2,04:05 AM,04:11 AM,6 Mins,04:10 AM,04:30 AM,20 Mins, 671 Kms,10112
18,Thane,2,04:52 AM,04:58 AM,6 Mins,04:55 AM,05:01 AM,6 Mins, 707 Kms,6,10112
19,Dadar,2,05:17 AM,05:32 AM,15 Mins,05:20 AM,05:35 AM,15 Mins, 731 Kms,6,10112
1,Kota Jn,1,Source,Source,No Delay,09:10 PM,09:10 PM,No Delay, 0 Kms,1,09809
2,Indargarh,1,09:59 PM,10:07 PM,8 Mins,10:00 PM,10:09 PM,9 Mins, 71 Kms,09809
3,Sawai Madhopur,1,10:26 PM,10:40 PM,14 Mins,10:28 PM,10:42 PM,14 Mins, 107 Kms,09809
4,Gangapur City,1,11:14 PM,11:30 PM,16 Mins,11:15 PM,11:32 PM,17 Mins, 171 Kms,09809
5,Shri Mahabirji,1,11:39 PM,11:57 PM,18 Mins,11:40 PM,11:59 PM,19 Mins, 205 Kms,09809
6,Hindaun City,2,11:50 PM,12:09 AM,19 Mins,11:51 PM,12:11 AM,20 Mins, 215 Kms,09809
7,Bayana Jn,2,12:20 AM,12:41 AM,21 Mins,12:21 AM,12:42 AM,21 Mins, 248 Kms,09809
8,Bharatpur Jn,2,12:49 AM,01:12 AM,23 Mins,12:50 AM,01:14 AM,24 Mins, 290 Kms,09809
9,Mathura Jn,2,01:44 AM,02:00 AM,16 Mins,01:46 AM,02:04 AM,18 Mins, 324 Kms,4,09809
10,Faridabad,2,03:36 AM,03:48 AM,12 Mins,03:38 AM,03:50 AM,12 Mins, 436 Kms,09809
1,H Nizamuddin,1,Source,Source,No Delay,05:15 AM,05:25 AM,10 Mins, 0 Kms,1,09810
2,Faridabad,1,05:36 AM,06:08 AM,32 Mins,05:38 AM,06:10 AM,32 Mins, 20 Kms,09810
3,Mathura Jn,1,08:05 AM,07:43 AM,22M Before,08:07 AM,08:07 AM,No Delay, 133 Kms,4,09810
4,Bharatpur Jn,1,08:35 AM,08:34 AM,1M Before,08:37 AM,08:37 AM,No Delay, 166 Kms,09810
5,Bayana Jn,1,09:10 AM,09:09 AM,1M Before,09:12 AM,09:12 AM,No Delay, 208 Kms,09810
6,Hindaun City,1,09:35 AM,09:35 AM,No Delay,09:37 AM,09:37 AM,No Delay, 241 Kms,09810
7,Shri Mahabirji,1,09:46 AM,09:48 AM,2 Mins,09:48 AM,09:50 AM,2 Mins, 251 Kms,09810
8,Gangapur City,1,10:18 AM,10:16 AM,2M Before,10:20 AM,10:20 AM,No Delay, 285 Kms,09810
9,Sawai Madhopur,1,11:18 AM,11:15 AM,3M Before,11:20 AM,11:20 AM,No Delay, 349 Kms,09810
10,Indargarh,1,11:45 AM,11:54 AM,9 Mins,11:47 AM,11:56 AM,9 Mins, 386 Kms,09810
1,C SHIVAJI MAH T,1,Source,Source,No Delay,07:10 AM,07:10 AM,No Delay, 0 Kms,10103
2,Dadar,1,07:22 AM,07:27 AM,5 Mins,07:25 AM,07:28 AM,3 Mins, 8 Kms,5,10103
3,Thane,1,07:46 AM,07:49 AM,3 Mins,07:50 AM,07:50 AM,No Delay, 33 Kms,5,10103
4,Panvel,1,08:25 AM,08:43 AM,18 Mins,08:30 AM,08:50 AM,20 Mins, 68 Kms,10103
5,Mangaon,1,10:34 AM,10:53 AM,19 Mins,10:35 AM,10:54 AM,19 Mins, 182 Kms,10103
6,Khed,1,11:26 AM,12:21 PM,55 Mins,11:27 AM,12:23 PM,56 Mins, 277 Kms,10103
7,Chiplun,1,11:58 AM,01:00 PM,1 Hr 2 Mins,11:59 AM,01:05 PM,1 Hr 6 Mins, 319 Kms,10103
8,Sangmeshwar,1,12:35 PM,01:51 PM,1 Hr 16 Mins,12:36 PM,01:52 PM,1 Hr 16 Mins, 378 Kms,10103
9,Ratnagiri,1,01:15 PM,02:33 PM,1 Hr 18 Mins,01:20 PM,02:40 PM,1 Hr 20 Mins, 425 Kms,10103
10,Adavali,1,01:54 PM,03:27 PM,1 Hr 33 Mins,01:55 PM,03:34 PM,1 Hr 39 Mins, 469 Kms,10103
11,Rajapur Road,1,02:30 PM,04:04 PM,1 Hr 34 Mins,02:31 PM,04:05 PM,1 Hr 34 Mins, 514 Kms,10103
12,Vaibhavwadi Rd,1,02:46 PM,04:19 PM,1 Hr 33 Mins,02:47 PM,04:29 PM,1 Hr 42 Mins, 537 Kms,10103
13,Kankavali,1,03:19 PM,04:53 PM,1 Hr 34 Mins,03:20 PM,04:55 PM,1 Hr 35 Mins, 581 Kms,10103
14,Sindhudurg,1,03:40 PM,05:11 PM,1 Hr 31 Mins,03:41 PM,05:16 PM,1 Hr 35 Mins, 605 Kms,10103
15,Kudal,1,03:54 PM,05:26 PM,1 Hr 32 Mins,03:55 PM,05:27 PM,1 Hr 32 Mins, 620 Kms,10103
16,Sawantwadi Road,1,04:15 PM,05:48 PM,1 Hr 33 Mins,04:16 PM,05:49 PM,1 Hr 33 Mins, 649 Kms,10103
17,Pernem,1,04:41 PM,06:09 PM,1 Hr 28 Mins,04:42 PM,06:17 PM,1 Hr 35 Mins, 680 Kms,10103
18,Thivim,1,04:54 PM,06:28 PM,1 Hr 34 Mins,04:55 PM,06:29 PM,1 Hr 34 Mins, 690 Kms,10103
19,Karmali,1,05:13 PM,06:48 PM,1 Hr 35 Mins,05:14 PM,07:25 PM,2 Hrs 11 Mins, 708 Kms,10103
20,Majorda,1,06:00 PM,08:05 PM,2 Hrs 11 Mins,06:17 PM,08:05 PM,2 Hrs 11 Mins, 729 Kms,10103
1,Madgaon,1,Source,Source,No Delay,09:15 AM,09:15 AM,No Delay, 0 Kms,10104
2,Karmali,1,09:47 AM,10:07 AM,20 Mins,09:48 AM,10:08 AM,20 Mins, 31 Kms,10104
3,Thivim,1,10:07 AM,10:30 AM,23 Mins,10:08 AM,10:31 AM,23 Mins, 49 Kms,10104
4,Pernem,1,10:21 AM,10:45 AM,24 Mins,10:22 AM,10:46 AM,24 Mins, 60 Kms,10104
5,Sawantwadi Road,1,10:41 AM,11:05 AM,24 Mins,10:42 AM,11:06 AM,24 Mins, 90 Kms,10104
6,Kudal,1,11:03 AM,11:27 AM,24 Mins,11:04 AM,11:29 AM,25 Mins, 119 Kms,10104
7,Sindhudurg,1,11:16 AM,11:40 AM,24 Mins,11:17 AM,11:41 AM,24 Mins, 134 Kms,10104
8,Kankavali,1,11:34 AM,11:59 AM,25 Mins,11:35 AM,12:00 PM,25 Mins, 158 Kms,10104
9,Vaibhavwadi Rd,1,12:07 PM,12:50 PM,43 Mins,12:08 PM,12:51 PM,43 Mins, 202 Kms,10104
10,Rajapur Road,1,12:24 PM,01:08 PM,44 Mins,12:25 PM,01:09 PM,44 Mins, 225 Kms,10104
11,Adavali,1,12:50 PM,01:39 PM,49 Mins,12:51 PM,01:41 PM,50 Mins, 270 Kms,10104
12,Ratnagiri,1,01:30 PM,02:27 PM,57 Mins,01:35 PM,02:34 PM,59 Mins, 314 Kms,10104
13,Sangmeshwar,1,02:46 PM,03:16 PM,30 Mins,02:47 PM,03:17 PM,30 Mins, 361 Kms,10104
14,Chiplun,1,03:27 PM,03:58 PM,31 Mins,03:28 PM,04:05 PM,37 Mins, 420 Kms,10104
15,Khed,1,03:56 PM,04:35 PM,39 Mins,03:57 PM,04:37 PM,40 Mins, 462 Kms,10104
16,Mangaon,1,05:09 PM,05:31 PM,22 Mins,05:10 PM,05:32 PM,22 Mins, 557 Kms,10104
17,Panvel,1,07:25 PM,07:12 PM,13M Before,07:30 PM,07:30 PM,No Delay, 671 Kms,10104
18,Thane,1,08:37 PM,08:37 PM,No Delay,08:40 PM,08:40 PM,No Delay, 707 Kms,10104
19,Dadar,1,09:02 PM,09:02 PM,No Delay,09:05 PM,09:05 PM,No Delay, 731 Kms,10104
1,Madgaon,1,Source,Source,No Delay,06:00 PM,06:00 PM,No Delay, 0 Kms,10112
2,Karmali,1,06:31 PM,06:40 PM,9 Mins,06:32 PM,06:49 PM,17 Mins, 31 Kms,10112
3,Thivim,1,06:54 PM,07:06 PM,12 Mins,06:55 PM,07:08 PM,13 Mins, 49 Kms,10112
4,Pernem,1,07:10 PM,07:21 PM,11 Mins,07:11 PM,07:23 PM,12 Mins, 60 Kms,10112
5,Sawantwadi Road,1,07:36 PM,07:42 PM,6 Mins,07:37 PM,07:43 PM,6 Mins, 90 Kms,10112
6,Kudal,1,08:09 PM,08:00 PM,9M Before,08:10 PM,08:10 PM,No Delay, 119 Kms,10112
7,Sindhudurg,1,08:29 PM,08:23 PM,6M Before,08:30 PM,09:03 PM,33 Mins, 134 Kms,10112
8,Kankavali,1,09:09 PM,09:22 PM,13 Mins,09:10 PM,09:28 PM,18 Mins, 158 Kms,10112
9,Vaibhavwadi Rd,1,09:39 PM,09:52 PM,13 Mins,09:40 PM,09:53 PM,13 Mins, 202 Kms,10112
10,Rajapur Road,1,09:53 PM,10:16 PM,23 Mins,09:54 PM,10:17 PM,23 Mins, 225 Kms,10112
11,Vilavade,1,10:10 PM,10:34 PM,24 Mins,10:11 PM,10:35 PM,24 Mins, 248 Kms,10112
12,Ratnagiri,1,11:00 PM,11:22 PM,22 Mins,11:05 PM,11:27 PM,22 Mins, 314 Kms,10112
13,Sangmeshwar,2,11:47 PM,12:09 AM,22 Mins,11:48 PM,12:11 AM,23 Mins, 361 Kms,10112
14,Chiplun,2,12:31 AM,12:43 AM,12 Mins,12:32 AM,12:47 AM,15 Mins, 420 Kms,10112
15,Khed,2,01:01 AM,01:11 AM,10 Mins,01:02 AM,01:12 AM,10 Mins, 462 Kms,10112
16,Mangaon,2,02:12 AM,02:06 AM,6M Before,02:14 AM,02:14 AM,No Delay, 557 Kms,10112
17,Panvel,2,04:05 AM,04:05 AM,No Delay,04:10 AM,04:22 AM,12 Mins, 671 Kms,10112
18,Thane,2,04:52 AM,04:57 AM,5 Mins,04:55 AM,04:58 AM,3 Mins, 707 Kms,6,10112
19,Dadar,2,05:17 AM,05:17 AM,No Delay,05:20 AM,05:20 AM,No Delay, 731 Kms,6,10112
1,Kota Jn,1,Source,Source,No Delay,09:10 PM,09:10 PM,No Delay, 0 Kms,1,09809
2,Indargarh,1,09:59 PM,10:05 PM,6 Mins,10:00 PM,10:07 PM,7 Mins, 71 Kms,09809
3,Sawai Madhopur,1,10:26 PM,10:35 PM,9 Mins,10:28 PM,10:38 PM,10 Mins, 107 Kms,09809
4,Gangapur City,1,11:14 PM,11:18 PM,4 Mins,11:15 PM,11:23 PM,8 Mins, 171 Kms,09809
5,Shri Mahabirji,1,11:39 PM,11:46 PM,7 Mins,11:40 PM,11:48 PM,8 Mins, 205 Kms,09809
6,Hindaun City,1,11:50 PM,11:57 PM,7 Mins,11:51 PM,11:59 PM,8 Mins, 215 Kms,09809
7,Bayana Jn,2,12:20 AM,12:38 AM,18 Mins,12:21 AM,12:39 AM,18 Mins, 248 Kms,09809
8,Bharatpur Jn,2,12:49 AM,01:08 AM,19 Mins,12:50 AM,01:10 AM,20 Mins, 290 Kms,09809
9,Mathura Jn,2,01:44 AM,01:52 AM,8 Mins,01:46 AM,01:54 AM,8 Mins, 324 Kms,4,09809
10,Faridabad,2,03:36 AM,03:14 AM,22M Before,03:38 AM,03:47 AM,9 Mins, 436 Kms,09809
1,H Nizamuddin,1,Source,Source,No Delay,05:15 AM,05:15 AM,No Delay, 0 Kms,1,09810
2,Faridabad,1,05:36 AM,05:57 AM,21 Mins,05:38 AM,05:59 AM,21 Mins, 20 Kms,09810
3,Mathura Jn,1,08:05 AM,07:59 AM,6M Before,08:07 AM,08:07 AM,No Delay, 133 Kms,4,09810
4,Bharatpur Jn,1,08:35 AM,08:35 AM,No Delay,08:37 AM,08:37 AM,No Delay, 166 Kms,09810
5,Bayana Jn,1,09:10 AM,09:08 AM,2M Before,09:12 AM,09:12 AM,No Delay, 208 Kms,09810
6,Hindaun City,1,09:35 AM,09:37 AM,2 Mins,09:37 AM,09:39 AM,2 Mins, 241 Kms,09810
7,Shri Mahabirji,1,09:46 AM,09:48 AM,2 Mins,09:48 AM,09:50 AM,2 Mins, 251 Kms,09810
8,Gangapur City,1,10:18 AM,10:15 AM,3M Before,10:20 AM,10:20 AM,No Delay, 285 Kms,09810
9,Sawai Madhopur,1,11:18 AM,11:10 AM,8M Before,11:20 AM,11:22 AM,2 Mins, 349 Kms,09810
10,Indargarh,1,11:45 AM,11:54 AM,9 Mins,11:47 AM,11:56 AM,9 Mins, 386 Kms,09810
1,C SHIVAJI MAH T,1,Source,Source,No Delay,07:10 AM,07:12 AM,2 Mins, 0 Kms,10103
2,Dadar,1,07:22 AM,07:26 AM,4 Mins,07:25 AM,07:27 AM,2 Mins, 8 Kms,5,10103
3,Thane,1,07:46 AM,07:47 AM,1 Min,07:50 AM,07:50 AM,No Delay, 33 Kms,5,10103
4,Panvel,1,08:25 AM,09:04 AM,39 Mins,08:30 AM,09:12 AM,42 Mins, 68 Kms,10103
5,Mangaon,1,10:34 AM,11:49 AM,1 Hr 15 Mins,10:35 AM,11:50 AM,1 Hr 15 Mins, 182 Kms,10103
6,Khed,1,11:26 AM,01:24 PM,1 Hr 58 Mins,11:27 AM,01:35 PM,2 Hrs 8 Mins, 277 Kms,10103
7,Chiplun,1,11:58 AM,02:16 PM,2 Hrs 18 Mins,11:59 AM,02:18 PM,2 Hrs 19 Mins, 319 Kms,10103
8,Sangmeshwar,1,12:35 PM,03:33 PM,2 Hrs 58 Mins,12:36 PM,03:34 PM,2 Hrs 58 Mins, 378 Kms,10103
9,Ratnagiri,1,01:15 PM,04:22 PM,3 Hrs 7 Mins,01:20 PM,04:49 PM,3 Hrs 29 Mins, 425 Kms,10103
10,Adavali,1,01:54 PM,05:20 PM,3 Hrs 26 Mins,01:55 PM,05:35 PM,3 Hrs 40 Mins, 469 Kms,10103
11,Rajapur Road,1,02:30 PM,06:02 PM,3 Hrs 32 Mins,02:31 PM,06:12 PM,3 Hrs 41 Mins, 514 Kms,10103
12,Vaibhavwadi Rd,1,02:46 PM,06:25 PM,3 Hrs 39 Mins,02:47 PM,06:26 PM,3 Hrs 39 Mins, 537 Kms,10103
13,Kankavali,1,03:19 PM,06:50 PM,3 Hrs 31 Mins,03:20 PM,06:51 PM,3 Hrs 31 Mins, 581 Kms,10103
14,Sindhudurg,1,03:40 PM,07:08 PM,3 Hrs 28 Mins,03:41 PM,07:09 PM,3 Hrs 28 Mins, 605 Kms,10103
15,Kudal,1,03:54 PM,07:19 PM,3 Hrs 25 Mins,03:55 PM,07:45 PM,3 Hrs 50 Mins, 620 Kms,10103
16,Sawantwadi Road,1,04:15 PM,08:05 PM,3 Hrs 50 Mins,04:16 PM,08:06 PM,3 Hrs 50 Mins, 649 Kms,10103
17,Pernem,1,04:41 PM,08:40 PM,3 Hrs 59 Mins,04:42 PM,08:41 PM,3 Hrs 59 Mins, 680 Kms,10103
18,Thivim,1,04:54 PM,08:54 PM,4 Hrs,04:55 PM,08:55 PM,4 Hrs, 690 Kms,10103
19,Karmali,1,05:13 PM,09:12 PM,3 Hrs 59 Mins,05:14 PM,09:32 PM,4 Hrs 18 Mins, 708 Kms,10103
20,Majorda,1,06:00 PM,09:52 PM,4 Hrs 18 Mins,06:17 PM,09:52 PM,4 Hrs 18 Mins, 729 Kms,10103
1,Madgaon,1,Source,Source,No Delay,09:15 AM,09:15 AM,No Delay, 0 Kms,10104
2,Karmali,1,09:47 AM,10:00 AM,13 Mins,09:48 AM,10:08 AM,20 Mins, 31 Kms,10104
3,Thivim,1,10:07 AM,10:28 AM,21 Mins,10:08 AM,10:29 AM,21 Mins, 49 Kms,10104
4,Pernem,1,10:21 AM,10:42 AM,21 Mins,10:22 AM,10:43 AM,21 Mins, 60 Kms,10104
5,Sawantwadi Road,1,10:41 AM,11:04 AM,23 Mins,10:42 AM,11:05 AM,23 Mins, 90 Kms,10104
6,Kudal,1,11:03 AM,11:25 AM,22 Mins,11:04 AM,11:35 AM,31 Mins, 119 Kms,10104
7,Sindhudurg,1,11:16 AM,11:46 AM,30 Mins,11:17 AM,11:47 AM,30 Mins, 134 Kms,10104
8,Kankavali,1,11:34 AM,12:06 PM,32 Mins,11:35 AM,12:08 PM,33 Mins, 158 Kms,10104
9,Vaibhavwadi Rd,1,12:07 PM,12:56 PM,49 Mins,12:08 PM,12:57 PM,49 Mins, 202 Kms,10104
10,Rajapur Road,1,12:24 PM,01:12 PM,48 Mins,12:25 PM,01:13 PM,48 Mins, 225 Kms,10104
11,Adavali,1,12:50 PM,01:43 PM,53 Mins,12:51 PM,01:46 PM,55 Mins, 270 Kms,10104
12,Ratnagiri,1,01:30 PM,02:23 PM,53 Mins,01:35 PM,02:31 PM,56 Mins, 314 Kms,10104
13,Sangmeshwar,1,02:46 PM,03:02 PM,16 Mins,02:47 PM,03:03 PM,16 Mins, 361 Kms,10104
14,Chiplun,1,03:27 PM,03:44 PM,17 Mins,03:28 PM,03:48 PM,20 Mins, 420 Kms,10104
15,Khed,1,03:56 PM,04:24 PM,28 Mins,03:57 PM,05:09 PM,1 Hr 12 Mins, 462 Kms,10104
16,Mangaon,1,05:09 PM,06:03 PM,54 Mins,05:10 PM,06:05 PM,55 Mins, 557 Kms,10104
17,Panvel,1,07:25 PM,07:48 PM,23 Mins,07:30 PM,08:02 PM,32 Mins, 671 Kms,10104
18,Thane,1,08:37 PM,08:37 PM,No Delay,08:40 PM,08:40 PM,No Delay, 707 Kms,10104
19,Dadar,1,09:02 PM,09:02 PM,No Delay,09:05 PM,09:05 PM,No Delay, 731 Kms,10104
1,Madgaon,1,Source,Source,No Delay,06:00 PM,06:00 PM,No Delay, 0 Kms,10112
2,Karmali,1,06:31 PM,06:41 PM,10 Mins,06:32 PM,06:42 PM,10 Mins, 31 Kms,10112
3,Thivim,1,06:54 PM,07:02 PM,8 Mins,06:55 PM,07:03 PM,8 Mins, 49 Kms,10112
4,Pernem,1,07:10 PM,07:18 PM,8 Mins,07:11 PM,07:19 PM,8 Mins, 60 Kms,10112
5,Sawantwadi Road,1,07:36 PM,07:50 PM,14 Mins,07:37 PM,08:07 PM,30 Mins, 90 Kms,10112
6,Kudal,1,08:09 PM,08:28 PM,19 Mins,08:10 PM,08:57 PM,47 Mins, 119 Kms,10112
7,Sindhudurg,1,08:29 PM,09:09 PM,40 Mins,08:30 PM,09:14 PM,44 Mins, 134 Kms,10112
8,Kankavali,1,09:09 PM,09:32 PM,23 Mins,09:10 PM,09:34 PM,24 Mins, 158 Kms,10112
9,Vaibhavwadi Rd,1,09:39 PM,10:00 PM,21 Mins,09:40 PM,10:01 PM,21 Mins, 202 Kms,10112
10,Rajapur Road,1,09:53 PM,10:19 PM,26 Mins,09:54 PM,10:20 PM,26 Mins, 225 Kms,10112
11,Vilavade,1,10:10 PM,10:37 PM,27 Mins,10:11 PM,10:38 PM,27 Mins, 248 Kms,10112
12,Ratnagiri,1,11:00 PM,11:07 PM,7 Mins,11:05 PM,11:30 PM,25 Mins, 314 Kms,10112
13,Sangmeshwar,2,11:47 PM,12:02 AM,15 Mins,11:48 PM,12:03 AM,15 Mins, 361 Kms,10112
14,Chiplun,2,12:31 AM,12:50 AM,19 Mins,12:32 AM,12:58 AM,26 Mins, 420 Kms,10112
15,Khed,2,01:01 AM,01:32 AM,31 Mins,01:02 AM,01:34 AM,32 Mins, 462 Kms,10112
16,Mangaon,2,02:12 AM,02:53 AM,41 Mins,02:14 AM,02:54 AM,40 Mins, 557 Kms,10112
17,Panvel,2,04:05 AM,04:26 AM,21 Mins,04:10 AM,04:40 AM,30 Mins, 671 Kms,10112
18,Thane,2,04:52 AM,05:13 AM,21 Mins,04:55 AM,05:14 AM,19 Mins, 707 Kms,6,10112
19,Dadar,2,05:17 AM,05:32 AM,15 Mins,05:20 AM,05:35 AM,15 Mins, 731 Kms,6,10112
1,Madgaon,1,Source,Source,No Delay,09:30 PM,10:45 PM,1 Hr 15 Mins, 0 Kms,10215
2,Karwar,1,10:22 PM,11:32 PM,1 Hr 10 Mins,10:24 PM,11:36 PM,1 Hr 12 Mins, 58 Kms,10215
3,Bhatkal,2,11:50 PM,12:57 AM,1 Hr 7 Mins,11:52 PM,12:58 AM,1 Hr 6 Mins, 171 Kms,10215
4,Udupi,2,01:38 AM,01:57 AM,19 Mins,01:40 AM,01:59 AM,19 Mins, 251 Kms,10215
5,Mangaluru Jn,2,03:00 AM,03:05 AM,5 Mins,03:10 AM,03:20 AM,10 Mins, 315 Kms,10215
6,Kasaragod,2,03:48 AM,04:02 AM,14 Mins,03:50 AM,04:04 AM,14 Mins, 366 Kms,10215
7,Kannur,2,05:05 AM,05:10 AM,5 Mins,05:10 AM,05:24 AM,14 Mins, 452 Kms,10215
8,Kozhikkode,2,06:15 AM,06:58 AM,43 Mins,06:20 AM,07:04 AM,44 Mins, 541 Kms,10215
9,Tirur,2,07:18 AM,07:46 AM,28 Mins,07:20 AM,07:47 AM,27 Mins, 582 Kms,10215
10,Shoranur Jn,2,08:15 AM,08:27 AM,12 Mins,08:20 AM,08:35 AM,15 Mins, 627 Kms,10215
11,Thrisur,2,09:12 AM,09:24 AM,12 Mins,09:15 AM,09:27 AM,12 Mins, 660 Kms,10215
12,Aluva,2,10:02 AM,10:32 AM,30 Mins,10:04 AM,10:34 AM,30 Mins, 714 Kms,10215
1,Sainagar Shirdi,1,Source,Source,No Delay,05:00 AM,05:00 AM,No Delay, 0 Kms,1,11001
2,Puntamba,1,05:20 AM,05:20 AM,No Delay,05:35 AM,05:35 AM,No Delay, 16 Kms,11001
3,Belapur,1,05:54 AM,05:54 AM,No Delay,05:55 AM,05:55 AM,No Delay, 36 Kms,1,11001
4,Ahmadnagar,1,06:48 AM,06:48 AM,No Delay,06:50 AM,06:50 AM,No Delay, 103 Kms,1,11001
5,Daund Jn,1,08:30 AM,08:30 AM,No Delay,08:35 AM,08:35 AM,No Delay, 187 Kms,3,11001
6,Bhigwan,1,08:59 AM,08:59 AM,No Delay,09:00 AM,09:00 AM,No Delay, 215 Kms,2,11001
7,Parewadi,1,09:19 AM,09:19 AM,No Delay,09:20 AM,09:20 AM,No Delay, 236 Kms,11001
8,Jeur,1,09:41 AM,09:41 AM,No Delay,09:42 AM,09:42 AM,No Delay, 262 Kms,1,11001
9,Kem,1,09:57 AM,09:57 AM,No Delay,09:58 AM,09:58 AM,No Delay, 278 Kms,1,11001
10,Kurduvadi,1,11:00 AM,11:00 AM,No Delay,11:15 AM,11:15 AM,No Delay, 296 Kms,3,11001
11,Modnimb,1,11:34 AM,11:34 AM,No Delay,11:35 AM,11:35 AM,No Delay, 318 Kms,11001
1,Pandharpur,1,Source,Source,No Delay,01:00 PM,01:00 PM,No Delay, 0 Kms,11002
2,Modnimb,1,01:24 PM,01:24 PM,No Delay,01:25 PM,01:25 PM,No Delay, 30 Kms,11002
3,Kurduvadi,1,01:55 PM,01:55 PM,No Delay,02:20 PM,02:20 PM,No Delay, 52 Kms,11002
4,Kem,1,02:39 PM,02:39 PM,No Delay,02:40 PM,02:40 PM,No Delay, 70 Kms,11002
5,Jeur,1,02:59 PM,02:59 PM,No Delay,03:00 PM,03:00 PM,No Delay, 86 Kms,11002
6,Parewadi,1,03:24 PM,03:24 PM,No Delay,03:25 PM,03:25 PM,No Delay, 112 Kms,11002
7,Bhigwan,1,03:49 PM,03:49 PM,No Delay,03:50 PM,03:50 PM,No Delay, 133 Kms,11002
8,Daund Jn,1,04:05 PM,04:05 PM,No Delay,04:10 PM,04:10 PM,No Delay, 161 Kms,11002
9,Ahmadnagar,1,05:30 PM,05:30 PM,No Delay,05:33 PM,05:33 PM,No Delay, 245 Kms,11002
10,Belapur,1,06:39 PM,06:39 PM,No Delay,06:40 PM,06:40 PM,No Delay, 312 Kms,11002
11,Puntamba,1,07:10 PM,07:10 PM,No Delay,07:25 PM,07:25 PM,No Delay, 332 Kms,11002
1,Kota Jn,1,Source,Source,No Delay,09:10 PM,09:10 PM,No Delay, 0 Kms,1,09809
2,Indargarh,1,09:59 PM,10:09 PM,10 Mins,10:00 PM,10:10 PM,10 Mins, 71 Kms,09809
3,Sawai Madhopur,1,10:26 PM,10:40 PM,14 Mins,10:28 PM,10:42 PM,14 Mins, 107 Kms,09809
4,Gangapur City,1,11:14 PM,11:35 PM,21 Mins,11:15 PM,11:37 PM,22 Mins, 171 Kms,09809
5,Shri Mahabirji,2,11:39 PM,12:04 AM,25 Mins,11:40 PM,12:06 AM,26 Mins, 205 Kms,09809
6,Hindaun City,2,11:50 PM,12:16 AM,26 Mins,11:51 PM,12:18 AM,27 Mins, 215 Kms,09809
7,Bayana Jn,2,12:20 AM,12:50 AM,30 Mins,12:21 AM,12:51 AM,30 Mins, 248 Kms,09809
8,Bharatpur Jn,2,12:49 AM,01:27 AM,38 Mins,12:50 AM,01:29 AM,39 Mins, 290 Kms,09809
9,Mathura Jn,2,01:44 AM,02:08 AM,24 Mins,01:46 AM,02:10 AM,24 Mins, 324 Kms,4,09809
10,Faridabad,2,03:36 AM,03:55 AM,19 Mins,03:38 AM,03:57 AM,19 Mins, 436 Kms,09809
1,H Nizamuddin,1,Source,Source,No Delay,05:15 AM,05:15 AM,No Delay, 0 Kms,1,09810
2,Faridabad,1,05:36 AM,05:55 AM,19 Mins,05:38 AM,05:57 AM,19 Mins, 20 Kms,09810
3,Mathura Jn,1,08:05 AM,07:46 AM,19M Before,08:07 AM,08:07 AM,No Delay, 133 Kms,4,09810
4,Bharatpur Jn,1,08:35 AM,08:34 AM,1M Before,08:37 AM,08:37 AM,No Delay, 166 Kms,09810
5,Bayana Jn,1,09:10 AM,09:10 AM,No Delay,09:12 AM,09:12 AM,No Delay, 208 Kms,09810
6,Hindaun City,1,09:35 AM,09:37 AM,2 Mins,09:37 AM,09:39 AM,2 Mins, 241 Kms,09810
7,Shri Mahabirji,1,09:46 AM,09:50 AM,4 Mins,09:48 AM,09:52 AM,4 Mins, 251 Kms,09810
8,Gangapur City,1,10:18 AM,10:23 AM,5 Mins,10:20 AM,10:25 AM,5 Mins, 285 Kms,09810
9,Sawai Madhopur,1,11:18 AM,11:20 AM,2 Mins,11:20 AM,11:22 AM,2 Mins, 349 Kms,09810
10,Indargarh,1,11:45 AM,11:51 AM,6 Mins,11:47 AM,11:53 AM,6 Mins, 386 Kms,09810
1,C SHIVAJI MAH T,1,Source,Source,No Delay,07:10 AM,07:26 AM,16 Mins, 0 Kms,10103
2,Dadar,1,07:22 AM,07:40 AM,18 Mins,07:25 AM,07:41 AM,16 Mins, 8 Kms,5,10103
3,Thane,1,07:46 AM,08:07 AM,21 Mins,07:50 AM,08:08 AM,18 Mins, 33 Kms,5,10103
4,Panvel,1,08:25 AM,09:13 AM,48 Mins,08:30 AM,09:20 AM,50 Mins, 68 Kms,10103
