17,Palakkad Jn,2,07:15 AM,06:58 AM,17M Before,07:30 AM,07:30 AM,No Delay, 367 Kms,16343,2018-04-29
18,Palghat Town,2,07:45 AM,07:45 AM,No Delay,07:50 AM,07:50 AM,No Delay, 371 Kms,16343,2018-04-29
19,Pollachi Jn,2,09:05 AM,08:48 AM,17M Before,09:10 AM,09:40 AM,30 Mins, 425 Kms,16343,2018-04-29
20,Palani,2,10:28 AM,10:48 AM,20 Mins,10:30 AM,10:57 AM,27 Mins, 488 Kms,16343,2018-04-29
21,Dindigul Jn,2,11:43 AM,11:58 AM,15 Mins,11:45 AM,12:00 PM,15 Mins, 546 Kms,16343,2018-04-29
1,Trivandrum Cntl,1,Source,Source,No Delay,10:30 PM,10:30 PM,No Delay, 0 Kms,16343,2018-04-30
2,Varkalasivagiri,1,11:04 PM,11:32 PM,28 Mins,11:05 PM,11:33 PM,28 Mins, 41 Kms,16343,2018-04-30
3,Kollam Jn,2,11:30 PM,11:57 PM,27 Mins,11:35 PM,12:01 AM,26 Mins, 64 Kms,16343,2018-04-30
4,Karunagapalli,2,11:58 PM,12:26 AM,28 Mins,11:59 PM,12:27 AM,28 Mins, 91 Kms,16343,2018-04-30
5,Kayankulam Jn,2,12:19 AM,12:42 AM,23 Mins,12:20 AM,12:43 AM,23 Mins, 105 Kms,16343,2018-04-30
6,Mavelikara,2,12:30 AM,12:51 AM,21 Mins,12:31 AM,12:52 AM,21 Mins, 113 Kms,16343,2018-04-30
7,Chengannur,2,12:41 AM,01:10 AM,29 Mins,12:43 AM,01:12 AM,29 Mins, 125 Kms,16343,2018-04-30
8,Tiruvalla,2,12:53 AM,01:22 AM,29 Mins,12:54 AM,01:24 AM,30 Mins, 134 Kms,16343,2018-04-30
9,Changanaseri,2,01:04 AM,01:33 AM,29 Mins,01:05 AM,01:35 AM,30 Mins, 142 Kms,16343,2018-04-30
10,Kottayam,2,01:25 AM,02:07 AM,42 Mins,01:28 AM,02:10 AM,42 Mins, 160 Kms,16343,2018-04-30
11,Ernakulam Town,2,02:55 AM,03:19 AM,24 Mins,03:00 AM,03:25 AM,25 Mins, 223 Kms,16343,2018-04-30
12,Idaplli,2,03:11 AM,03:38 AM,27 Mins,03:12 AM,03:39 AM,27 Mins, 229 Kms,16343,2018-04-30
13,Aluva,2,03:28 AM,03:57 AM,29 Mins,03:30 AM,03:59 AM,29 Mins, 240 Kms,16343,2018-04-30
14,Thrisur,2,04:17 AM,04:55 AM,38 Mins,04:20 AM,04:58 AM,38 Mins, 294 Kms,16343,2018-04-30
15,Shoranur Jn,2,05:30 AM,05:40 AM,10 Mins,05:40 AM,06:10 AM,30 Mins, 327 Kms,16343,2018-04-30
16,Ottappalam,2,05:58 AM,06:27 AM,29 Mins,06:00 AM,06:28 AM,28 Mins, 336 Kms,16343,2018-04-30
17,Palakkad Jn,2,07:15 AM,07:00 AM,15M Before,07:30 AM,07:35 AM,5 Mins, 367 Kms,16343,2018-04-30
18,Palghat Town,2,07:45 AM,07:50 AM,5 Mins,07:50 AM,07:52 AM,2 Mins, 371 Kms,16343,2018-04-30
19,Pollachi Jn,2,09:05 AM,08:55 AM,10M Before,09:10 AM,09:25 AM,15 Mins, 425 Kms,16343,2018-04-30
20,Palani,2,10:28 AM,10:43 AM,15 Mins,10:30 AM,10:55 AM,25 Mins, 488 Kms,16343,2018-04-30
21,Dindigul Jn,2,11:43 AM,12:10 PM,27 Mins,11:45 AM,12:13 PM,28 Mins, 546 Kms,16343,2018-04-30
1,Trivandrum Cntl,1,Source,Source,No Delay,10:30 PM,10:30 PM,No Delay, 0 Kms,16343,2018-05-01
2,Varkalasivagiri,1,11:04 PM,11:14 PM,10 Mins,11:05 PM,11:16 PM,11 Mins, 41 Kms,16343,2018-05-01
3,Kollam Jn,1,11:30 PM,11:43 PM,13 Mins,11:35 PM,11:48 PM,13 Mins, 64 Kms,16343,2018-05-01
4,Karunagapalli,2,11:58 PM,12:16 AM,18 Mins,11:59 PM,12:17 AM,18 Mins, 91 Kms,16343,2018-05-01
5,Kayankulam Jn,2,12:19 AM,12:34 AM,15 Mins,12:20 AM,12:35 AM,15 Mins, 105 Kms,16343,2018-05-01
6,Mavelikara,2,12:30 AM,12:44 AM,14 Mins,12:31 AM,12:45 AM,14 Mins, 113 Kms,16343,2018-05-01
7,Chengannur,2,12:41 AM,01:04 AM,23 Mins,12:43 AM,01:06 AM,23 Mins, 125 Kms,16343,2018-05-01
8,Tiruvalla,2,12:53 AM,01:18 AM,25 Mins,12:54 AM,01:19 AM,25 Mins, 134 Kms,16343,2018-05-01
9,Changanaseri,2,01:04 AM,01:33 AM,29 Mins,01:05 AM,01:34 AM,29 Mins, 142 Kms,16343,2018-05-01
10,Kottayam,2,01:25 AM,01:58 AM,33 Mins,01:28 AM,02:00 AM,32 Mins, 160 Kms,16343,2018-05-01
11,Ernakulam Town,2,02:55 AM,03:15 AM,20 Mins,03:00 AM,03:20 AM,20 Mins, 223 Kms,16343,2018-05-01
12,Idaplli,2,03:11 AM,03:35 AM,24 Mins,03:12 AM,03:36 AM,24 Mins, 229 Kms,16343,2018-05-01
13,Aluva,2,03:28 AM,03:53 AM,25 Mins,03:30 AM,03:56 AM,26 Mins, 240 Kms,16343,2018-05-01
14,Thrisur,2,04:17 AM,04:54 AM,37 Mins,04:20 AM,04:56 AM,36 Mins, 294 Kms,16343,2018-05-01
15,Shoranur Jn,2,05:30 AM,05:47 AM,17 Mins,05:40 AM,06:20 AM,40 Mins, 327 Kms,16343,2018-05-01
16,Ottappalam,2,05:58 AM,06:37 AM,39 Mins,06:00 AM,06:38 AM,38 Mins, 336 Kms,16343,2018-05-01
17,Palakkad Jn,2,07:15 AM,07:08 AM,7M Before,07:30 AM,07:38 AM,8 Mins, 367 Kms,16343,2018-05-01
18,Palghat Town,2,07:45 AM,07:50 AM,5 Mins,07:50 AM,07:55 AM,5 Mins, 371 Kms,16343,2018-05-01
19,Pollachi Jn,2,09:05 AM,08:47 AM,18M Before,09:10 AM,09:16 AM,6 Mins, 425 Kms,16343,2018-05-01
20,Palani,2,10:28 AM,10:20 AM,8M Before,10:30 AM,10:45 AM,15 Mins, 488 Kms,16343,2018-05-01
21,Dindigul Jn,2,11:43 AM,11:48 AM,5 Mins,11:45 AM,11:50 AM,5 Mins, 546 Kms,16343,2018-05-01
1,Trivandrum Cntl,1,Source,Source,No Delay,10:30 PM,10:30 PM,No Delay, 0 Kms,16343,2018-05-02
2,Varkalasivagiri,1,11:04 PM,11:29 PM,25 Mins,11:05 PM,11:30 PM,25 Mins, 41 Kms,16343,2018-05-02
3,Kollam Jn,2,11:30 PM,11:58 PM,28 Mins,11:35 PM,12:03 AM,28 Mins, 64 Kms,16343,2018-05-02
4,Karunagapalli,2,11:58 PM,12:29 AM,31 Mins,11:59 PM,12:31 AM,32 Mins, 91 Kms,16343,2018-05-02
5,Kayankulam Jn,2,12:19 AM,12:47 AM,28 Mins,12:20 AM,12:48 AM,28 Mins, 105 Kms,16343,2018-05-02
6,Mavelikara,2,12:30 AM,01:00 AM,30 Mins,12:31 AM,01:02 AM,31 Mins, 113 Kms,16343,2018-05-02
7,Chengannur,2,12:41 AM,01:17 AM,36 Mins,12:43 AM,01:22 AM,39 Mins, 125 Kms,16343,2018-05-02
8,Tiruvalla,2,12:53 AM,01:35 AM,42 Mins,12:54 AM,01:36 AM,42 Mins, 134 Kms,16343,2018-05-02
9,Changanaseri,2,01:04 AM,01:49 AM,45 Mins,01:05 AM,01:50 AM,45 Mins, 142 Kms,16343,2018-05-02
10,Kottayam,2,01:25 AM,02:13 AM,48 Mins,01:28 AM,02:16 AM,48 Mins, 160 Kms,16343,2018-05-02
11,Ernakulam Town,2,02:55 AM,03:35 AM,40 Mins,03:00 AM,03:40 AM,40 Mins, 223 Kms,16343,2018-05-02
12,Idaplli,2,03:11 AM,03:52 AM,41 Mins,03:12 AM,03:53 AM,41 Mins, 229 Kms,16343,2018-05-02
13,Aluva,2,03:28 AM,04:15 AM,47 Mins,03:30 AM,04:17 AM,47 Mins, 240 Kms,16343,2018-05-02
14,Thrisur,2,04:17 AM,05:09 AM,52 Mins,04:20 AM,05:12 AM,52 Mins, 294 Kms,16343,2018-05-02
15,Shoranur Jn,2,05:30 AM,05:52 AM,22 Mins,05:40 AM,06:24 AM,44 Mins, 327 Kms,16343,2018-05-02
16,Ottappalam,2,05:58 AM,06:43 AM,45 Mins,06:00 AM,06:45 AM,45 Mins, 336 Kms,16343,2018-05-02
17,Palakkad Jn,2,07:15 AM,07:15 AM,No Delay,07:30 AM,07:40 AM,10 Mins, 367 Kms,16343,2018-05-02
18,Palghat Town,2,07:45 AM,07:55 AM,10 Mins,07:50 AM,08:00 AM,10 Mins, 371 Kms,16343,2018-05-02
19,Pollachi Jn,2,09:05 AM,08:52 AM,13M Before,09:10 AM,09:10 AM,No Delay, 425 Kms,16343,2018-05-02
20,Palani,2,10:28 AM,10:52 AM,24 Mins,10:30 AM,10:58 AM,28 Mins, 488 Kms,16343,2018-05-02
21,Dindigul Jn,2,11:43 AM,12:15 PM,32 Mins,11:45 AM,12:17 PM,32 Mins, 546 Kms,16343,2018-05-02
1,Trivandrum Cntl,1,Source,Source,No Delay,10:30 PM,10:30 PM,No Delay, 0 Kms,16343,2018-05-03
2,Varkalasivagiri,1,11:04 PM,11:14 PM,10 Mins,11:05 PM,11:15 PM,10 Mins, 41 Kms,16343,2018-05-03
3,Kollam Jn,1,11:30 PM,11:38 PM,8 Mins,11:35 PM,11:42 PM,7 Mins, 64 Kms,16343,2018-05-03
4,Karunagapalli,2,11:58 PM,12:08 AM,10 Mins,11:59 PM,12:09 AM,10 Mins, 91 Kms,16343,2018-05-03
5,Kayankulam Jn,2,12:19 AM,12:25 AM,6 Mins,12:20 AM,12:26 AM,6 Mins, 105 Kms,16343,2018-05-03
6,Mavelikara,2,12:30 AM,12:36 AM,6 Mins,12:31 AM,12:38 AM,7 Mins, 113 Kms,16343,2018-05-03
7,Chengannur,2,12:41 AM,12:54 AM,13 Mins,12:43 AM,12:56 AM,13 Mins, 125 Kms,16343,2018-05-03
8,Tiruvalla,2,12:53 AM,01:08 AM,15 Mins,12:54 AM,01:09 AM,15 Mins, 134 Kms,16343,2018-05-03
9,Changanaseri,2,01:04 AM,01:20 AM,16 Mins,01:05 AM,01:21 AM,16 Mins, 142 Kms,16343,2018-05-03
10,Kottayam,2,01:25 AM,01:55 AM,30 Mins,01:28 AM,01:58 AM,30 Mins, 160 Kms,16343,2018-05-03
11,Ernakulam Town,2,02:55 AM,03:13 AM,18 Mins,03:00 AM,03:18 AM,18 Mins, 223 Kms,16343,2018-05-03
12,Idaplli,2,03:11 AM,03:32 AM,21 Mins,03:12 AM,03:33 AM,21 Mins, 229 Kms,16343,2018-05-03
13,Aluva,2,03:28 AM,03:51 AM,23 Mins,03:30 AM,03:53 AM,23 Mins, 240 Kms,16343,2018-05-03
14,Thrisur,2,04:17 AM,04:48 AM,31 Mins,04:20 AM,04:51 AM,31 Mins, 294 Kms,16343,2018-05-03
15,Shoranur Jn,2,05:30 AM,05:56 AM,26 Mins,05:40 AM,06:30 AM,50 Mins, 327 Kms,16343,2018-05-03
16,Ottappalam,2,05:58 AM,06:47 AM,49 Mins,06:00 AM,06:49 AM,49 Mins, 336 Kms,16343,2018-05-03
17,Palakkad Jn,2,07:15 AM,07:20 AM,5 Mins,07:30 AM,07:38 AM,8 Mins, 367 Kms,16343,2018-05-03
18,Palghat Town,2,07:45 AM,07:50 AM,5 Mins,07:50 AM,07:55 AM,5 Mins, 371 Kms,16343,2018-05-03
19,Pollachi Jn,2,09:05 AM,08:45 AM,20M Before,09:10 AM,09:10 AM,No Delay, 425 Kms,16343,2018-05-03
20,Palani,2,10:28 AM,10:16 AM,12M Before,10:30 AM,10:50 AM,20 Mins, 488 Kms,16343,2018-05-03
21,Dindigul Jn,2,11:43 AM,11:55 AM,12 Mins,11:45 AM,11:57 AM,12 Mins, 546 Kms,16343,2018-05-03
1,Trivandrum Cntl,1,Source,Source,No Delay,10:30 PM,10:30 PM,No Delay, 0 Kms,16343,2018-05-04
2,Varkalasivagiri,1,11:04 PM,11:19 PM,15 Mins,11:05 PM,11:20 PM,15 Mins, 41 Kms,16343,2018-05-04
3,Kollam Jn,1,11:30 PM,11:45 PM,15 Mins,11:35 PM,11:50 PM,15 Mins, 64 Kms,16343,2018-05-04
4,Karunagapalli,2,11:58 PM,12:17 AM,19 Mins,11:59 PM,12:18 AM,19 Mins, 91 Kms,16343,2018-05-04
5,Kayankulam Jn,2,12:19 AM,12:34 AM,15 Mins,12:20 AM,12:36 AM,16 Mins, 105 Kms,16343,2018-05-04
6,Mavelikara,2,12:30 AM,12:45 AM,15 Mins,12:31 AM,12:46 AM,15 Mins, 113 Kms,16343,2018-05-04
7,Chengannur,2,12:41 AM,01:03 AM,22 Mins,12:43 AM,01:05 AM,22 Mins, 125 Kms,16343,2018-05-04
8,Tiruvalla,2,12:53 AM,01:16 AM,23 Mins,12:54 AM,01:17 AM,23 Mins, 134 Kms,16343,2018-05-04
9,Changanaseri,2,01:04 AM,01:31 AM,27 Mins,01:05 AM,01:33 AM,28 Mins, 142 Kms,16343,2018-05-04
10,Kottayam,2,01:25 AM,02:14 AM,49 Mins,01:28 AM,02:17 AM,49 Mins, 160 Kms,16343,2018-05-04
11,Ernakulam Town,2,02:55 AM,03:30 AM,35 Mins,03:00 AM,03:35 AM,35 Mins, 223 Kms,16343,2018-05-04
12,Idaplli,2,03:11 AM,03:49 AM,38 Mins,03:12 AM,03:50 AM,38 Mins, 229 Kms,16343,2018-05-04
13,Aluva,2,03:28 AM,04:09 AM,41 Mins,03:30 AM,04:10 AM,40 Mins, 240 Kms,16343,2018-05-04
14,Thrisur,2,04:17 AM,05:03 AM,46 Mins,04:20 AM,05:06 AM,46 Mins, 294 Kms,16343,2018-05-04
15,Shoranur Jn,2,05:30 AM,05:48 AM,18 Mins,05:40 AM,06:20 AM,40 Mins, 327 Kms,16343,2018-05-04
16,Ottappalam,2,05:58 AM,06:36 AM,38 Mins,06:00 AM,06:38 AM,38 Mins, 336 Kms,16343,2018-05-04
17,Palakkad Jn,2,07:15 AM,07:10 AM,5M Before,07:30 AM,07:43 AM,13 Mins, 367 Kms,16343,2018-05-04
18,Palghat Town,2,07:45 AM,08:03 AM,18 Mins,07:50 AM,08:05 AM,15 Mins, 371 Kms,16343,2018-05-04
19,Pollachi Jn,2,09:05 AM,08:55 AM,10M Before,09:10 AM,09:10 AM,No Delay, 425 Kms,16343,2018-05-04
20,Palani,2,10:28 AM,10:34 AM,6 Mins,10:30 AM,10:45 AM,15 Mins, 488 Kms,16343,2018-05-04
21,Dindigul Jn,2,11:43 AM,11:56 AM,13 Mins,11:45 AM,11:57 AM,12 Mins, 546 Kms,16343,2018-05-04
1,Trivandrum Cntl,1,Source,Source,No Delay,10:30 PM,10:30 PM,No Delay, 0 Kms,16343,2018-05-05
2,Varkalasivagiri,1,11:04 PM,11:22 PM,18 Mins,11:05 PM,11:23 PM,18 Mins, 41 Kms,16343,2018-05-05
3,Kollam Jn,1,11:30 PM,11:49 PM,19 Mins,11:35 PM,11:54 PM,19 Mins, 64 Kms,16343,2018-05-05
4,Karunagapalli,2,11:58 PM,12:20 AM,22 Mins,11:59 PM,12:21 AM,22 Mins, 91 Kms,16343,2018-05-05
5,Kayankulam Jn,2,12:19 AM,12:39 AM,20 Mins,12:20 AM,12:40 AM,20 Mins, 105 Kms,16343,2018-05-05
6,Mavelikara,2,12:30 AM,12:49 AM,19 Mins,12:31 AM,12:50 AM,19 Mins, 113 Kms,16343,2018-05-05
7,Chengannur,2,12:41 AM,01:11 AM,30 Mins,12:43 AM,01:12 AM,29 Mins, 125 Kms,16343,2018-05-05
8,Tiruvalla,2,12:53 AM,01:25 AM,32 Mins,12:54 AM,01:26 AM,32 Mins, 134 Kms,16343,2018-05-05
9,Changanaseri,2,01:04 AM,01:40 AM,36 Mins,01:05 AM,01:50 AM,45 Mins, 142 Kms,16343,2018-05-05
10,Kottayam,2,01:25 AM,02:12 AM,47 Mins,01:28 AM,02:15 AM,47 Mins, 160 Kms,16343,2018-05-05
11,Ernakulam Town,2,02:55 AM,03:29 AM,34 Mins,03:00 AM,03:34 AM,34 Mins, 223 Kms,16343,2018-05-05
12,Idaplli,2,03:11 AM,03:48 AM,37 Mins,03:12 AM,03:49 AM,37 Mins, 229 Kms,16343,2018-05-05
13,Aluva,2,03:28 AM,04:07 AM,39 Mins,03:30 AM,04:09 AM,39 Mins, 240 Kms,16343,2018-05-05
14,Thrisur,2,04:17 AM,04:57 AM,40 Mins,04:20 AM,05:00 AM,40 Mins, 294 Kms,16343,2018-05-05
15,Shoranur Jn,2,05:30 AM,05:45 AM,15 Mins,05:40 AM,06:08 AM,28 Mins, 327 Kms,16343,2018-05-05
16,Ottappalam,2,05:58 AM,06:25 AM,27 Mins,06:00 AM,06:26 AM,26 Mins, 336 Kms,16343,2018-05-05
17,Palakkad Jn,2,07:15 AM,06:59 AM,16M Before,07:30 AM,07:30 AM,No Delay, 367 Kms,16343,2018-05-05
18,Palghat Town,2,07:45 AM,07:45 AM,No Delay,07:50 AM,07:50 AM,No Delay, 371 Kms,16343,2018-05-05
19,Pollachi Jn,2,09:05 AM,08:45 AM,20M Before,09:10 AM,09:10 AM,No Delay, 425 Kms,16343,2018-05-05
20,Palani,2,10:28 AM,10:35 AM,7 Mins,10:30 AM,10:47 AM,17 Mins, 488 Kms,16343,2018-05-05
21,Dindigul Jn,2,11:43 AM,11:48 AM,5 Mins,11:45 AM,11:50 AM,5 Mins, 546 Kms,16343,2018-05-05
1,Trivandrum Cntl,1,Source,Source,No Delay,10:30 PM,10:30 PM,No Delay, 0 Kms,16343,2018-05-06
2,Varkalasivagiri,1,11:04 PM,11:16 PM,12 Mins,11:05 PM,11:17 PM,12 Mins, 41 Kms,16343,2018-05-06
3,Kollam Jn,1,11:30 PM,11:42 PM,12 Mins,11:35 PM,11:47 PM,12 Mins, 64 Kms,16343,2018-05-06
4,Karunagapalli,2,11:58 PM,12:14 AM,16 Mins,11:59 PM,12:15 AM,16 Mins, 91 Kms,16343,2018-05-06
5,Kayankulam Jn,2,12:19 AM,12:31 AM,12 Mins,12:20 AM,12:32 AM,12 Mins, 105 Kms,16343,2018-05-06
6,Mavelikara,2,12:30 AM,12:40 AM,10 Mins,12:31 AM,12:42 AM,11 Mins, 113 Kms,16343,2018-05-06
7,Chengannur,2,12:41 AM,12:58 AM,17 Mins,12:43 AM,01:00 AM,17 Mins, 125 Kms,16343,2018-05-06
8,Tiruvalla,2,12:53 AM,01:10 AM,17 Mins,12:54 AM,01:11 AM,17 Mins, 134 Kms,16343,2018-05-06
9,Changanaseri,2,01:04 AM,01:25 AM,21 Mins,01:05 AM,01:31 AM,26 Mins, 142 Kms,16343,2018-05-06
10,Kottayam,2,01:25 AM,01:54 AM,29 Mins,01:28 AM,01:57 AM,29 Mins, 160 Kms,16343,2018-05-06
11,Ernakulam Town,2,02:55 AM,03:05 AM,10 Mins,03:00 AM,03:10 AM,10 Mins, 223 Kms,16343,2018-05-06
12,Idaplli,2,03:11 AM,03:24 AM,13 Mins,03:12 AM,03:26 AM,14 Mins, 229 Kms,16343,2018-05-06
13,Aluva,2,03:28 AM,03:44 AM,16 Mins,03:30 AM,03:45 AM,15 Mins, 240 Kms,16343,2018-05-06
14,Thrisur,2,04:17 AM,04:35 AM,18 Mins,04:20 AM,04:52 AM,32 Mins, 294 Kms,16343,2018-05-06
15,Shoranur Jn,2,05:30 AM,05:40 AM,10 Mins,05:40 AM,06:14 AM,34 Mins, 327 Kms,16343,2018-05-06
16,Ottappalam,2,05:58 AM,06:30 AM,32 Mins,06:00 AM,06:32 AM,32 Mins, 336 Kms,16343,2018-05-06
17,Palakkad Jn,2,07:15 AM,07:02 AM,13M Before,07:30 AM,07:55 AM,25 Mins, 367 Kms,16343,2018-05-06
18,Palghat Town,2,07:45 AM,08:10 AM,25 Mins,07:50 AM,08:12 AM,22 Mins, 371 Kms,16343,2018-05-06
19,Pollachi Jn,2,09:05 AM,09:05 AM,No Delay,09:10 AM,09:10 AM,No Delay, 425 Kms,16343,2018-05-06
20,Palani,2,10:28 AM,10:37 AM,9 Mins,10:30 AM,10:42 AM,12 Mins, 488 Kms,16343,2018-05-06
21,Dindigul Jn,2,11:43 AM,11:35 AM,8M Before,11:45 AM,11:45 AM,No Delay, 546 Kms,16343,2018-05-06
1,Trivandrum Cntl,1,Source,Source,No Delay,10:30 PM,10:30 PM,No Delay, 0 Kms,16343,2018-05-07
2,Varkalasivagiri,1,11:04 PM,11:24 PM,20 Mins,11:05 PM,11:25 PM,20 Mins, 41 Kms,16343,2018-05-07
3,Kollam Jn,1,11:30 PM,11:50 PM,20 Mins,11:35 PM,11:53 PM,18 Mins, 64 Kms,16343,2018-05-07
4,Karunagapalli,2,11:58 PM,12:21 AM,23 Mins,11:59 PM,12:22 AM,23 Mins, 91 Kms,16343,2018-05-07
5,Kayankulam Jn,2,12:19 AM,12:38 AM,19 Mins,12:20 AM,12:39 AM,19 Mins, 105 Kms,16343,2018-05-07
6,Mavelikara,2,12:30 AM,12:49 AM,19 Mins,12:31 AM,12:50 AM,19 Mins, 113 Kms,16343,2018-05-07
7,Chengannur,2,12:41 AM,01:08 AM,27 Mins,12:43 AM,01:10 AM,27 Mins, 125 Kms,16343,2018-05-07
8,Tiruvalla,2,12:53 AM,01:22 AM,29 Mins,12:54 AM,01:23 AM,29 Mins, 134 Kms,16343,2018-05-07
9,Changanaseri,2,01:04 AM,01:35 AM,31 Mins,01:05 AM,01:41 AM,36 Mins, 142 Kms,16343,2018-05-07
10,Kottayam,2,01:25 AM,02:05 AM,40 Mins,01:28 AM,02:08 AM,40 Mins, 160 Kms,16343,2018-05-07
11,Ernakulam Town,2,02:55 AM,03:22 AM,27 Mins,03:00 AM,03:27 AM,27 Mins, 223 Kms,16343,2018-05-07
12,Idaplli,2,03:11 AM,03:42 AM,31 Mins,03:12 AM,03:43 AM,31 Mins, 229 Kms,16343,2018-05-07
13,Aluva,2,03:28 AM,04:02 AM,34 Mins,03:30 AM,04:04 AM,34 Mins, 240 Kms,16343,2018-05-07
14,Thrisur,2,04:17 AM,04:54 AM,37 Mins,04:20 AM,04:57 AM,37 Mins, 294 Kms,16343,2018-05-07
15,Shoranur Jn,2,05:30 AM,05:33 AM,3 Mins,05:40 AM,06:03 AM,23 Mins, 327 Kms,16343,2018-05-07
16,Ottappalam,2,05:58 AM,06:18 AM,20 Mins,06:00 AM,06:20 AM,20 Mins, 336 Kms,16343,2018-05-07
17,Palakkad Jn,2,07:15 AM,07:00 AM,15M Before,07:30 AM,07:30 AM,No Delay, 367 Kms,16343,2018-05-07
18,Palghat Town,2,07:45 AM,07:49 AM,4 Mins,07:50 AM,07:51 AM,1 Min, 371 Kms,16343,2018-05-07
19,Pollachi Jn,2,09:05 AM,08:40 AM,25M Before,09:10 AM,09:10 AM,No Delay, 425 Kms,16343,2018-05-07
20,Palani,2,10:28 AM,10:25 AM,3M Before,10:30 AM,10:35 AM,5 Mins, 488 Kms,16343,2018-05-07
21,Dindigul Jn,2,11:43 AM,11:48 AM,5 Mins,11:45 AM,12:00 PM,15 Mins, 546 Kms,16343,2018-05-07
1,Trivandrum Cntl,1,Source,Source,No Delay,10:30 PM,10:30 PM,No Delay, 0 Kms,16343,2018-05-08
2,Varkalasivagiri,1,11:04 PM,11:26 PM,22 Mins,11:05 PM,11:27 PM,22 Mins, 41 Kms,16343,2018-05-08
3,Kollam Jn,2,11:30 PM,11:55 PM,25 Mins,11:35 PM,12:00 AM,25 Mins, 64 Kms,16343,2018-05-08
4,Karunagapalli,2,11:58 PM,12:27 AM,29 Mins,11:59 PM,12:28 AM,29 Mins, 91 Kms,16343,2018-05-08
5,Kayankulam Jn,2,12:19 AM,12:43 AM,24 Mins,12:20 AM,12:44 AM,24 Mins, 105 Kms,16343,2018-05-08
6,Mavelikara,2,12:30 AM,12:53 AM,23 Mins,12:31 AM,12:54 AM,23 Mins, 113 Kms,16343,2018-05-08
7,Chengannur,2,12:41 AM,01:12 AM,31 Mins,12:43 AM,01:14 AM,31 Mins, 125 Kms,16343,2018-05-08
8,Tiruvalla,2,12:53 AM,01:25 AM,32 Mins,12:54 AM,01:26 AM,32 Mins, 134 Kms,16343,2018-05-08
9,Changanaseri,2,01:04 AM,01:39 AM,35 Mins,01:05 AM,01:48 AM,43 Mins, 142 Kms,16343,2018-05-08
10,Kottayam,2,01:25 AM,02:08 AM,43 Mins,01:28 AM,02:11 AM,43 Mins, 160 Kms,16343,2018-05-08
11,Ernakulam Town,2,02:55 AM,03:22 AM,27 Mins,03:00 AM,03:26 AM,26 Mins, 223 Kms,16343,2018-05-08
12,Idaplli,2,03:11 AM,03:39 AM,28 Mins,03:12 AM,03:40 AM,28 Mins, 229 Kms,16343,2018-05-08
13,Aluva,2,03:28 AM,03:57 AM,29 Mins,03:30 AM,03:59 AM,29 Mins, 240 Kms,16343,2018-05-08
14,Thrisur,2,04:17 AM,04:50 AM,33 Mins,04:20 AM,04:53 AM,33 Mins, 294 Kms,16343,2018-05-08
15,Shoranur Jn,2,05:30 AM,05:29 AM,1M Before,05:40 AM,05:55 AM,15 Mins, 327 Kms,16343,2018-05-08
16,Ottappalam,2,05:58 AM,06:08 AM,10 Mins,06:00 AM,06:10 AM,10 Mins, 336 Kms,16343,2018-05-08
17,Palakkad Jn,2,07:15 AM,06:45 AM,30M Before,07:30 AM,07:38 AM,8 Mins, 367 Kms,16343,2018-05-08
18,Palghat Town,2,07:45 AM,07:50 AM,5 Mins,07:50 AM,07:55 AM,5 Mins, 371 Kms,16343,2018-05-08
19,Pollachi Jn,2,09:05 AM,08:47 AM,18M Before,09:10 AM,09:10 AM,No Delay, 425 Kms,16343,2018-05-08
20,Palani,2,10:28 AM,10:17 AM,11M Before,10:30 AM,10:45 AM,15 Mins, 488 Kms,16343,2018-05-08
21,Dindigul Jn,2,11:43 AM,11:50 AM,7 Mins,11:45 AM,11:52 AM,7 Mins, 546 Kms,16343,2018-05-08
1,Trivandrum Cntl,1,Source,Source,No Delay,10:30 PM,10:30 PM,No Delay, 0 Kms,16343,2018-05-09
2,Varkalasivagiri,1,11:04 PM,11:17 PM,13 Mins,11:05 PM,11:18 PM,13 Mins, 41 Kms,16343,2018-05-09
3,Kollam Jn,1,11:30 PM,11:45 PM,15 Mins,11:35 PM,11:50 PM,15 Mins, 64 Kms,16343,2018-05-09
4,Karunagapalli,2,11:58 PM,12:18 AM,20 Mins,11:59 PM,12:19 AM,20 Mins, 91 Kms,16343,2018-05-09
5,Kayankulam Jn,2,12:19 AM,12:35 AM,16 Mins,12:20 AM,12:36 AM,16 Mins, 105 Kms,16343,2018-05-09
6,Mavelikara,2,12:30 AM,12:44 AM,14 Mins,12:31 AM,12:46 AM,15 Mins, 113 Kms,16343,2018-05-09
7,Chengannur,2,12:41 AM,01:02 AM,21 Mins,12:43 AM,01:03 AM,20 Mins, 125 Kms,16343,2018-05-09
8,Tiruvalla,2,12:53 AM,01:15 AM,22 Mins,12:54 AM,01:16 AM,22 Mins, 134 Kms,16343,2018-05-09
9,Changanaseri,2,01:04 AM,01:28 AM,24 Mins,01:05 AM,01:29 AM,24 Mins, 142 Kms,16343,2018-05-09
10,Kottayam,2,01:25 AM,02:04 AM,39 Mins,01:28 AM,02:10 AM,42 Mins, 160 Kms,16343,2018-05-09
11,Ernakulam Town,2,02:55 AM,03:23 AM,28 Mins,03:00 AM,03:28 AM,28 Mins, 223 Kms,16343,2018-05-09
